S40921A,"Unspecified superficial injury of right upper arm, initial encounter"
S60450D,"Superficial foreign body of right index finger, subsequent encounter"
S60450S,"Superficial foreign body of right index finger, sequela"
S60451A,"Superficial foreign body of left index finger, initial encounter"
S60451D,"Superficial foreign body of left index finger, subsequent encounter"
S60451S,"Superficial foreign body of left index finger, sequela"
S60452A,"Superficial foreign body of right middle finger, initial encounter"
S60452D,"Superficial foreign body of right middle finger, subsequent encounter"
S60452S,"Superficial foreign body of right middle finger, sequela"
S60453A,"Superficial foreign body of left middle finger, initial encounter"
S60453D,"Superficial foreign body of left middle finger, subsequent encounter"
S60453S,"Superficial foreign body of left middle finger, sequela"
S60454A,"Superficial foreign body of right ring finger, initial encounter"
S60454D,"Superficial foreign body of right ring finger, subsequent encounter"
S60454S,"Superficial foreign body of right ring finger, sequela"
S60455A,"Superficial foreign body of left ring finger, initial encounter"
S60455D,"Superficial foreign body of left ring finger, subsequent encounter"
S60455S,"Superficial foreign body of left ring finger, sequela"
S60456A,"Superficial foreign body of right little finger, initial encounter"
S60456D,"Superficial foreign body of right little finger, subsequent encounter"
S60456S,"Superficial foreign body of right little finger, sequela"
S60457A,"Superficial foreign body of left little finger, initial encounter"
S60457D,"Superficial foreign body of left little finger, subsequent encounter"
S60457S,"Superficial foreign body of left little finger, sequela"
S60458A,"Superficial foreign body of other finger, initial encounter"
S60458D,"Superficial foreign body of other finger, subsequent encounter"
S60458S,"Superficial foreign body of other finger, sequela"
S60459A,"Superficial foreign body of unspecified finger, initial encounter"
S60459D,"Superficial foreign body of unspecified finger, subsequent encounter"
S60459S,"Superficial foreign body of unspecified finger, sequela"
S60460A,"Insect bite (nonvenomous) of right index finger, initial encounter"
S60460D,"Insect bite (nonvenomous) of right index finger, subsequent encounter"
S60460S,"Insect bite (nonvenomous) of right index finger, sequela"
S60461A,"Insect bite (nonvenomous) of left index finger, initial encounter"
S60461D,"Insect bite (nonvenomous) of left index finger, subsequent encounter"
S60461S,"Insect bite (nonvenomous) of left index finger, sequela"
S60462A,"Insect bite (nonvenomous) of right middle finger, initial encounter"
S60462D,"Insect bite (nonvenomous) of right middle finger, subsequent encounter"
S60462S,"Insect bite (nonvenomous) of right middle finger, sequela"
S60463A,"Insect bite (nonvenomous) of left middle finger, initial encounter"
S60463D,"Insect bite (nonvenomous) of left middle finger, subsequent encounter"
S60463S,"Insect bite (nonvenomous) of left middle finger, sequela"
S60464A,"Insect bite (nonvenomous) of right ring finger, initial encounter"
S60464D,"Insect bite (nonvenomous) of right ring finger, subsequent encounter"
S60464S,"Insect bite (nonvenomous) of right ring finger, sequela"
S60465A,"Insect bite (nonvenomous) of left ring finger, initial encounter"
S60465D,"Insect bite (nonvenomous) of left ring finger, subsequent encounter"
S60465S,"Insect bite (nonvenomous) of left ring finger, sequela"
S60466A,"Insect bite (nonvenomous) of right little finger, initial encounter"
S60466D,"Insect bite (nonvenomous) of right little finger, subsequent encounter"
S60466S,"Insect bite (nonvenomous) of right little finger, sequela"
S60467A,"Insect bite (nonvenomous) of left little finger, initial encounter"
S60467D,"Insect bite (nonvenomous) of left little finger, subsequent encounter"
S60467S,"Insect bite (nonvenomous) of left little finger, sequela"
S60468A,"Insect bite (nonvenomous) of other finger, initial encounter"
S60468D,"Insect bite (nonvenomous) of other finger, subsequent encounter"
S60468S,"Insect bite (nonvenomous) of other finger, sequela"
S60469A,"Insect bite (nonvenomous) of unspecified finger, initial encounter"
S60469D,"Insect bite (nonvenomous) of unspecified finger, subsequent encounter"
S60469S,"Insect bite (nonvenomous) of unspecified finger, sequela"
S60470A,"Other superficial bite of right index finger, initial encounter"
S60470D,"Other superficial bite of right index finger, subsequent encounter"
S60470S,"Other superficial bite of right index finger, sequela"
S60471A,"Other superficial bite of left index finger, initial encounter"
S60471D,"Other superficial bite of left index finger, subsequent encounter"
S60471S,"Other superficial bite of left index finger, sequela"
S60472A,"Other superficial bite of right middle finger, initial encounter"
S60472D,"Other superficial bite of right middle finger, subsequent encounter"
S60472S,"Other superficial bite of right middle finger, sequela"
S60473A,"Other superficial bite of left middle finger, initial encounter"
S60473D,"Other superficial bite of left middle finger, subsequent encounter"
S60473S,"Other superficial bite of left middle finger, sequela"
S60474A,"Other superficial bite of right ring finger, initial encounter"
S60474D,"Other superficial bite of right ring finger, subsequent encounter"
S60474S,"Other superficial bite of right ring finger, sequela"
S60475A,"Other superficial bite of left ring finger, initial encounter"
S60475D,"Other superficial bite of left ring finger, subsequent encounter"
S60475S,"Other superficial bite of left ring finger, sequela"
S60476A,"Other superficial bite of right little finger, initial encounter"
S60476D,"Other superficial bite of right little finger, subsequent encounter"
S60476S,"Other superficial bite of right little finger, sequela"
S60477A,"Other superficial bite of left little finger, initial encounter"
S60477D,"Other superficial bite of left little finger, subsequent encounter"
S60477S,"Other superficial bite of left little finger, sequela"
S60478A,"Other superficial bite of other finger, initial encounter"
S60478D,"Other superficial bite of other finger, subsequent encounter"
S60478S,"Other superficial bite of other finger, sequela"
S60479A,"Other superficial bite of unspecified finger, initial encounter"
S60479D,"Other superficial bite of unspecified finger, subsequent encounter"
S60479S,"Other superficial bite of unspecified finger, sequela"
S60511A,"Abrasion of right hand, initial encounter"
S60511D,"Abrasion of right hand, subsequent encounter"
S60511S,"Abrasion of right hand, sequela"
S60512A,"Abrasion of left hand, initial encounter"
S60512D,"Abrasion of left hand, subsequent encounter"
S60512S,"Abrasion of left hand, sequela"
S60519A,"Abrasion of unspecified hand, initial encounter"
S60519D,"Abrasion of unspecified hand, subsequent encounter"
S60519S,"Abrasion of unspecified hand, sequela"
S60521A,"Blister (nonthermal) of right hand, initial encounter"
S60521D,"Blister (nonthermal) of right hand, subsequent encounter"
S60521S,"Blister (nonthermal) of right hand, sequela"
S60522A,"Blister (nonthermal) of left hand, initial encounter"
S60522D,"Blister (nonthermal) of left hand, subsequent encounter"
S60522S,"Blister (nonthermal) of left hand, sequela"
S60529A,"Blister (nonthermal) of unspecified hand, initial encounter"
S60529D,"Blister (nonthermal) of unspecified hand, subsequent encounter"
S60529S,"Blister (nonthermal) of unspecified hand, sequela"
S60541A,"External constriction of right hand, initial encounter"
S60541D,"External constriction of right hand, subsequent encounter"
S60541S,"External constriction of right hand, sequela"
S60542A,"External constriction of left hand, initial encounter"
S60542D,"External constriction of left hand, subsequent encounter"
S60542S,"External constriction of left hand, sequela"
S60549A,"External constriction of unspecified hand, initial encounter"
S60549D,"External constriction of unspecified hand, subsequent encounter"
S60549S,"External constriction of unspecified hand, sequela"
S60551A,"Superficial foreign body of right hand, initial encounter"
S60551D,"Superficial foreign body of right hand, subsequent encounter"
S60551S,"Superficial foreign body of right hand, sequela"
S60552A,"Superficial foreign body of left hand, initial encounter"
S60552D,"Superficial foreign body of left hand, subsequent encounter"
S60552S,"Superficial foreign body of left hand, sequela"
S60559A,"Superficial foreign body of unspecified hand, initial encounter"
S60559D,"Superficial foreign body of unspecified hand, subsequent encounter"
S60559S,"Superficial foreign body of unspecified hand, sequela"
S60561A,"Insect bite (nonvenomous) of right hand, initial encounter"
S60561D,"Insect bite (nonvenomous) of right hand, subsequent encounter"
S60561S,"Insect bite (nonvenomous) of right hand, sequela"
S60562A,"Insect bite (nonvenomous) of left hand, initial encounter"
S60562D,"Insect bite (nonvenomous) of left hand, subsequent encounter"
S60562S,"Insect bite (nonvenomous) of left hand, sequela"
S60569A,"Insect bite (nonvenomous) of unspecified hand, initial encounter"
S60569D,"Insect bite (nonvenomous) of unspecified hand, subsequent encounter"
S60569S,"Insect bite (nonvenomous) of unspecified hand, sequela"
S60571A,"Other superficial bite of hand of right hand, initial encounter"
S60571D,"Other superficial bite of hand of right hand, subsequent encounter"
S60571S,"Other superficial bite of hand of right hand, sequela"
S60572A,"Other superficial bite of hand of left hand, initial encounter"
S60572D,"Other superficial bite of hand of left hand, subsequent encounter"
S60572S,"Other superficial bite of hand of left hand, sequela"
